blockNumber,reserve0,reserve1
18946183,"48882890118474","21799303265403423039362"
18946184,"48882890118474","21799303265403423039362"
18946185,"48882890118474","21799303265403423039362"
18946186,"48882890118474","21799303265403423039362"
18946187,"48882890118474","21799303265403423039362"
18946188,"48882890118474","21799303265403423039362"
18946189,"48882890118474","21799303265403423039362"
18946190,"48882483287776","21799485238803712578585"
18946191,"48882483287776","21799485238803712578585"
18946192,"48882633287776","21799418546139504366929"
18946193,"48882633287776","21799418546139504366929"
18946194,"48882633287776","21799418546139504366929"
18946195,"48882633287776","21799418546139504366929"
18946196,"48882633287776","21799418546139504366929"
18946197,"48882633287776","21799418546139504366929"
18946198,"48882633287776","21799418546139504366929"
18946199,"48882970851963","21799268460600231125436"
18946200,"48882970851963","21799268460600231125436"
18946201,"48882970851963","21799268460600231125436"
18946202,"48882970851963","21799268460600231125436"
18946203,"48878325744655","21801346368008028897443"
18946204,"48878325744655","21801346368008028897443"
18946205,"48878325744655","21801346368008028897443"
18946206,"48878325744655","21801346368008028897443"
18946207,"48878325744655","21801346368008028897443"
18946208,"48876537842560","21802146260194854358008"
18946209,"48876537842560","21802146260194854358008"
18946210,"48876537842560","21802146260194854358008"
18946211,"48876537842560","21802146260194854358008"
18946212,"48876537842560","21802146260194854358008"
18946213,"48876537842560","21802146260194854358008"
18946214,"48876557104560","21802137693857376057321"
18946215,"48876557104560","21802137693857376057321"
18946216,"48876557104560","21802137693857376057321"
18946217,"48876557104560","21802137693857376057321"
18946218,"48876507708931","21802159793857376057321"
18946219,"48860551614656","21809301122338599693485"
18946220,"48860551614656","21809301122338599693485"
18946221,"48842690029933","21817300698980220313210"
18946222,"48842763454705","21817267999672631512223"
18946223,"48842763454705","21817267999672631512223"
18946224,"48842862629268","21817223832996833312485"
18946225,"48842862629268","21817223832996833312485"
18946226,"48842862629268","21817223832996833312485"
18946227,"48842862629268","21817223832996833312485"
18946228,"48842862629268","21817223832996833312485"
18946229,"48842862629268","21817223832996833312485"
18946230,"48842862629268","21817223832996833312485"
18946231,"48842862629268","21817223832996833312485"
18946232,"48842862629268","21817223832996833312485"
18946233,"48842931230633","21817193281978904245040"
18946234,"48842931230633","21817193281978904245040"
18946235,"48841821398190","21817690525674875295591"
18946236,"48841821398190","21817690525674875295591"
18946237,"48841821398190","21817690525674875295591"
18946238,"48841821398190","21817690525674875295591"
18946239,"48841821398190","21817690525674875295591"
18946240,"48841821398190","21817690525674875295591"
18946241,"48835981241543","21820307492376639433955"
18946242,"48835981241543","21820307492376639433955"
18946243,"48835981241543","21820307492376639433955"
18946244,"48835981241543","21820307492376639433955"
18946245,"48835981241543","21820307492376639433955"
18946246,"48836219613438","21820201305941258390493"
18946247,"48835690549683","21820438407425028141406"
18946248,"48835690549683","21820438407425028141406"
18946249,"48835690549683","21820438407425028141406"
18946250,"48835690549683","21820438407425028141406"
18946251,"48835690549683","21820438407425028141406"
18946252,"48835690549683","21820438407425028141406"
18946253,"48832252263397","21821979410812259396762"
18946254,"48832252263397","21821979410812259396762"
18946255,"48832252263397","21821979410812259396762"
18946256,"48832252263397","21821979410812259396762"
18946257,"48832252263397","21821979410812259396762"
18946258,"48832252263397","21821979410812259396762"
18946259,"48832252263397","21821979410812259396762"
18946260,"48832255463977","21821980661537616553328"
18946261,"48832255463977","21821980661537616553328"
18946262,"48833296632683","21821516793535894120009"
18946263,"48833296632683","21821516793535894120009"
18946264,"48833296632683","21821516793535894120009"
18946265,"48833296632683","21821516793535894120009"
18946266,"48833296632683","21821516793535894120009"
18946267,"48833296632683","21821516793535894120009"
18946268,"48833950515095","21821225481849295965226"
18946269,"48833950515095","21821225481849295965226"
18946270,"48833950515095","21821225481849295965226"
18946271,"48833950515095","21821225481849295965226"
18946272,"48833950515095","21821225481849295965226"
18946273,"48833950515095","21821225481849295965226"
18946274,"48833950515095","21821225481849295965226"
18946275,"48833950515095","21821225481849295965226"
18946276,"48833950515095","21821225481849295965226"
18946277,"48833950515095","21821225481849295965226"
18946278,"48833950515095","21821225481849295965226"
18946279,"48833950515095","21821225481849295965226"
18946280,"48833950515095","21821225481849295965226"
18946281,"48833950515095","21821225481849295965226"
18946282,"48833950515095","21821225481849295965226"
18946283,"48833950515095","21821225481849295965226"
18946284,"48833950515095","21821225481849295965226"
18946285,"48834429235505","21821012211669206229911"
18946286,"48834429235505","21821012211669206229911"
18946287,"48834429235505","21821012211669206229911"
18946288,"48835479235505","21820544450761259105323"
18946289,"48836276749808","21820189182265900344663"
18946290,"48822548841677","21826343946999372371131"
18946291,"48822548841677","21826343946999372371131"
18946292,"48822589216399","21826325951459035201572"
18946293,"48821852353237","21826656365178023084197"
18946294,"48821852353237","21826656365178023084197"
18946295,"48821721593611","21826714999598302124962"
18946296,"48821721593611","21826714999598302124962"
18946297,"48821721593611","21826714999598302124962"
18946298,"48821721593611","21826714999598302124962"
18946299,"48821721593611","21826714999598302124962"
18946300,"48821721593611","21826714999598302124962"
18946301,"48821721593611","21826714999598302124962"
18946302,"48821721593611","21826714999598302124962"
18946303,"48821721593611","21826714999598302124962"
18946304,"48821721593611","21826714999598302124962"
18946305,"48822084528633","21826553230298545894118"
18946306,"48822582347383","21826331343823242329636"
18946307,"48822582347383","21826331343823242329636"
18946308,"48822582347383","21826331343823242329636"
18946309,"48822582347383","21826331343823242329636"
18946310,"48822582347383","21826331343823242329636"
18946311,"48822582347383","21826331343823242329636"
18946312,"48822582347383","21826331343823242329636"
18946313,"48822582347383","21826331343823242329636"
18946314,"48823582347383","21825885640074343424310"
18946315,"48823582347383","21825885640074343424310"
18946316,"48823582347383","21825885640074343424310"
18946317,"48823582347383","21825885640074343424310"
18946318,"48823582347383","21825885640074343424310"
18946319,"48809746406332","21832091169921078156387"
18946320,"48809746406332","21832091169921078156387"
18946321,"48809746406332","21832091169921078156387"
18946322,"48809746406332","21832091169921078156387"
18946323,"48809746406332","21832091169921078156387"
18946324,"48809746406332","21832091169921078156387"
18946325,"48809746406332","21832091169921078156387"
18946326,"48809221909299","21832326480433790070754"
18946327,"48809221909299","21832326480433790070754"
18946328,"48808690532203","21832564882784943516760"
18946329,"48808770532203","21832529205480134854063"
18946330,"48808770532203","21832529205480134854063"
18946331,"48808770532203","21832529205480134854063"
18946332,"48808770532203","21832529205480134854063"
18946333,"48808770532203","21832529205480134854063"
18946334,"48808770532203","21832529205480134854063"
18946335,"48808770532203","21832529205480134854063"
18946336,"48808770532203","21832529205480134854063"
18946337,"48808770532203","21832529205480134854063"
18946338,"48808770532203","21832529205480134854063"
18946339,"48808770532203","21832529205480134854063"
18946340,"48808770532203","21832529205480134854063"
18946341,"48808770532203","21832529205480134854063"
18946342,"48808745824660","21832540290610699657334"
18946343,"48808745824660","21832540290610699657334"
18946344,"48808745824660","21832540290610699657334"
18946345,"48808745824660","21832540290610699657334"
18946346,"48808872924660","21832483608475277125854"
18946347,"48808872924660","21832483608475277125854"
18946348,"48808872924660","21832483608475277125854"
18946349,"48808872924660","21832483608475277125854"
18946350,"48808872924660","21832483608475277125854"
18946351,"48808872924660","21832483608475277125854"
18946352,"48808872924660","21832483608475277125854"
18946353,"48809088963853","21832387263259953265521"
18946354,"48809216363853","21832330448133072930315"
18946355,"48809216363853","21832330448133072930315"
18946356,"48809246270613","21832317110998921348487"
18946357,"48809246270613","21832317110998921348487"
18946358,"48809246270613","21832317110998921348487"
18946359,"48809246270613","21832317110998921348487"
18946360,"48809246270613","21832317110998921348487"
18946361,"48809288425584","21832298311714920940455"
18946362,"48809288425584","21832298311714920940455"
18946363,"48809288425584","21832298311714920940455"
18946364,"48809288425584","21832298311714920940455"
18946365,"48809288425584","21832298311714920940455"
18946366,"48809288425584","21832298311714920940455"
18946367,"48809288425584","21832298311714920940455"
18946368,"48809288425584","21832298311714920940455"
18946369,"48809415825584","21832241497051698547177"
18946370,"48809515825584","21832196901762156795253"
18946371,"48807617137806","21833048761771852575218"
18946372,"48807617137806","21833048761771852575218"
18946373,"48807717137806","21833004163189854112227"
18946374,"48807717137806","21833004163189854112227"
18946375,"48807717137806","21833004163189854112227"
18946376,"48807717137806","21833004163189854112227"
18946377,"48808167137806","21832803471826847343419"
18946378,"48808165428290","21832804238826599936653"
18946379,"48808165428290","21832804238826599936653"
18946380,"48808165428290","21832804238826599936653"
18946381,"48808697428290","21832566981786598684375"
18946382,"48808697428290","21832566981786598684375"
18946383,"48808697428290","21832566981786598684375"
18946384,"48782999316372","21844102639487008904828"
18946385,"48782999316372","21844102639487008904828"
18946386,"48782999316372","21844102639487008904828"
18946387,"48783099316372","21844057995807598009910"
18946388,"48783099316372","21844057995807598009910"
18946389,"48783099316372","21844057995807598009910"
18946390,"48783099316372","21844057995807598009910"
18946391,"48783099316372","21844057995807598009910"
18946392,"48783099316372","21844057995807598009910"
18946393,"48783099316372","21844057995807598009910"
18946394,"48783099316372","21844057995807598009910"
18946395,"48783099316372","21844057995807598009910"
18946396,"48783099316372","21844057995807598009910"
18946397,"48782097816372","21844507805328326611749"
18946398,"48782247816372","21844440837398010657327"
18946399,"48782247816372","21844440837398010657327"
18946400,"48782247816372","21844440837398010657327"
18946401,"48782247816372","21844440837398010657327"
18946402,"48782247816372","21844440837398010657327"
18946403,"48782247816372","21844440837398010657327"
18946404,"48782247816372","21844440837398010657327"
18946405,"48782247816372","21844440837398010657327"
18946406,"48782247816372","21844440837398010657327"
18946407,"48782247816372","21844440837398010657327"
18946408,"48782247816372","21844440837398010657327"
18946409,"48784247816372","21843547970902437621221"
18946410,"48784247816372","21843547970902437621221"
18946411,"48784247067311","21843548307310048922585"
18946412,"48784247067311","21843548307310048922585"
18946413,"48784247067311","21843548307310048922585"
18946414,"48789247067311","21841316460574652211314"
18946415,"48772143100006","21848999068526406230539"
18946416,"48772143100006","21848999068526406230539"
18946417,"48772143100006","21848999068526406230539"
18946418,"48772143100006","21848999068526406230539"
18946419,"48772143100006","21848999068526406230539"
18946420,"48772143100006","21848999068526406230539"
18946421,"48772143100006","21848999068526406230539"
18946422,"48770525682856","21849725845225290015645"
18946423,"48770525682856","21849725845225290015645"
18946424,"48770525682856","21849725845225290015645"
18946425,"48768768356748","21850515543897072873204"
18946426,"48768768356748","21850515543897072873204"
18946427,"48768768356748","21850515543897072873204"
18946428,"48768768356748","21850515543897072873204"
18946429,"48768768356748","21850515543897072873204"
18946430,"48768768356748","21850515543897072873204"
18946431,"48768768356748","21850515543897072873204"
18946432,"48768768356748","21850515543897072873204"
18946433,"48768768356748","21850515543897072873204"
18946434,"48766982491961","21851318125536236067119"
18946435,"48767032491961","21851295788966708527578"
18946436,"48767032491961","21851295788966708527578"
18946437,"48767032491961","21851295788966708527578"
18946438,"48767032491961","21851295788966708527578"
18946439,"48767032491961","21851295788966708527578"
18946440,"48767285790866","21851182633096938508175"
18946441,"48767285790866","21851182633096938508175"
18946442,"48767285790866","21851182633096938508175"
18946443,"48767285790866","21851182633096938508175"
18946444,"48767285790866","21851182633096938508175"
18946445,"48767285790866","21851182633096938508175"
18946446,"48767285790866","21851182633096938508175"
18946447,"48767110565169","21851261383096938508175"
18946448,"48767110565169","21851261383096938508175"
18946449,"48766633332262","21851475864163981694753"
18946450,"48766633332262","21851475864163981694753"
18946451,"48766633332262","21851475864163981694753"
18946452,"48766633332262","21851475864163981694753"
18946453,"48766633332262","21851475864163981694753"
18946454,"48766633332262","21851475864163981694753"
18946455,"48766653332262","21851466929402223514759"
18946456,"48766759530086","21851419486911923705060"
18946457,"48766759530086","21851419486911923705060"
18946458,"48767711568598","21850994185349428553477"
18946459,"48767726437348","21850987543205067026621"
18946460,"48767726437348","21850987543205067026621"
18946461,"48767071055216","21851282082901923258737"
18946462,"48767071055216","21851282082901923258737"
18946463,"48767071055216","21851282082901923258737"
18946464,"48767071055216","21851282082901923258737"
18946465,"48767391277392","21851139030890655316295"
18946466,"48767391277392","21851139030890655316295"
18946467,"48768569398958","21850612747868291751256"
18946468,"48768569398958","21850612747868291751256"
18946469,"48768569398958","21850612747868291751256"
18946470,"48768569398958","21850612747868291751256"
18946471,"48768569398958","21850612747868291751256"
18946472,"48768569398958","21850612747868291751256"
18946473,"48768569398958","21850612747868291751256"
18946474,"48768569398958","21850612747868291751256"
18946475,"48768569398958","21850612747868291751256"
18946476,"48768569398958","21850612747868291751256"
18946477,"48768569398958","21850612747868291751256"
18946478,"48768569398958","21850612747868291751256"
18946479,"48768569398958","21850612747868291751256"
18946480,"48768569398958","21850612747868291751256"
18946481,"48768569398958","21850612747868291751256"
18946482,"48768569398958","21850612747868291751256"
18946483,"48754505103622","21856934998189044873655"
18946484,"48754505103622","21856934998189044873655"
18946485,"48754505103622","21856934998189044873655"
18946486,"48754505103622","21856934998189044873655"
18946487,"48754505103622","21856934998189044873655"
18946488,"48754505103622","21856934998189044873655"
18946489,"48754505103622","21856934998189044873655"
18946490,"48754505103622","21856934998189044873655"
18946491,"48754006428871","21857159232038041323655"
18946492,"48754006428871","21857159232038041323655"
18946493,"48754006428871","21857159232038041323655"
18946494,"48754006428871","21857159232038041323655"
18946495,"48754006428871","21857159232038041323655"
18946496,"48754356428871","21857002793589522218376"
18946497,"48754356428871","21857002793589522218376"
18946498,"48754356428871","21857002793589522218376"
18946499,"48754356428871","21857002793589522218376"
18946500,"48754356428871","21857002793589522218376"
18946501,"48754356428871","21857002793589522218376"
18946502,"48754356428871","21857002793589522218376"
18946503,"48754356428871","21857002793589522218376"
18946504,"48754356428871","21857002793589522218376"
18946505,"48754356428871","21857002793589522218376"
18946506,"48755841008886","21856341995402514201093"
18946507,"48755841008886","21856341995402514201093"
18946508,"48755841008886","21856341995402514201093"
18946509,"48755841008886","21856341995402514201093"
18946510,"48755841008886","21856341995402514201093"
18946511,"48755841008886","21856341995402514201093"
18946512,"48755841008886","21856341995402514201093"
18946513,"48755841008886","21856341995402514201093"
18946514,"48755841008886","21856341995402514201093"
18946515,"48755841008886","21856341995402514201093"
18946516,"48755841008886","21856341995402514201093"
18946517,"48755841008886","21856341995402514201093"
18946518,"48754730009137","21856841546048050087709"
18946519,"48754730009137","21856841546048050087709"
18946520,"48748876807479","21859473759780133984263"
18946521,"48748876807479","21859473759780133984263"
18946522,"48748612333981","21859592709780133984263"
18946523,"48749012333981","21859413883474330549807"
18946524,"48749012333981","21859413883474330549807"
18946525,"48749012333981","21859413883474330549807"
18946526,"48749012333981","21859413883474330549807"
18946527,"48749012333981","21859413883474330549807"
18946528,"48757262333981","21855726243383249599315"
18946529,"48757262333981","21855726243383249599315"
18946530,"48756711022490","21855974118383249599315"
18946531,"48756459697545","21856087118383249599315"
18946532,"48756459697545","21856087118383249599315"
18946533,"48756459697545","21856087118383249599315"
18946534,"48756417809380","21856105952133249599315"
18946535,"48742186783111","21862506409531022084947"
18946536,"48742186783111","21862506409531022084947"
18946537,"48722790541998","21871236240020179777329"
18946538,"48722790541998","21871236240020179777329"
18946539,"48722790541998","21871236240020179777329"
18946540,"48722013622854","21871586047239133423402"
18946541,"48722013622854","21871586047239133423402"
18946542,"48722013622854","21871586047239133423402"
18946543,"48700704191419","21881184953761273170444"
18946544,"48700704191419","21881184953761273170444"
18946545,"48700704191419","21881184953761273170444"
18946546,"48699940607338","21881529069164919082156"
18946547,"48699940607338","21881529069164919082156"
18946548,"48699940607338","21881529069164919082156"
18946549,"48699940607338","21881529069164919082156"
18946550,"48699940607338","21881529069164919082156"
18946551,"48699940607338","21881529069164919082156"
18946552,"48699940607338","21881529069164919082156"
18946553,"48699940607338","21881529069164919082156"
18946554,"48694272856444","21884083624872598639005"
18946555,"48694272856444","21884083624872598639005"
18946556,"48694272856444","21884083624872598639005"
18946557,"48694272856444","21884083624872598639005"
18946558,"48694272856444","21884083624872598639005"
18946559,"48694272856444","21884083624872598639005"
18946560,"48694272856444","21884083624872598639005"
18946561,"48694522856444","21883971608004837292632"
18946562,"48694522856444","21883971608004837292632"
18946563,"48694572856444","21883949204769239854590"
18946564,"48694572856444","21883949204769239854590"
18946565,"48694822856444","21883837189279638817415"
18946566,"48696822856444","21882941106657153211493"
18946567,"48696822856444","21882941106657153211493"
18946568,"48696822856444","21882941106657153211493"
18946569,"48696822856444","21882941106657153211493"
18946570,"48696822856444","21882941106657153211493"
18946571,"48696822856444","21882941106657153211493"
18946572,"48696927856444","21882894064352732654718"
18946573,"48696927856444","21882894064352732654718"
18946574,"48696927856444","21882894064352732654718"
18946575,"48696927856444","21882894064352732654718"
18946576,"48696927856444","21882894064352732654718"
18946577,"48696927856444","21882894064352732654718"
18946578,"48723135856444","21871158627386045428220"
18946579,"48723135856444","21871158627386045428220"
18946580,"48723135856444","21871158627386045428220"
18946581,"48723754809390","21870881624782740047802"
18946582,"48723754809390","21870881624782740047802"
18946583,"48723754809390","21870881624782740047802"
18946584,"48723754809390","21870881624782740047802"
18946585,"48701076973886","21881096525906124860183"
18946586,"48700352909107","21881422827532265151587"
18946587,"48700352909107","21881422827532265151587"
18946588,"48700352909107","21881422827532265151587"
18946589,"48700352909107","21881422827532265151587"
18946590,"48700352909107","21881422827532265151587"
18946591,"48700352909107","21881422827532265151587"
18946592,"48700352909107","21881422827532265151587"
18946593,"48700352909107","21881422827532265151587"
18946594,"48700352909107","21881422827532265151587"
18946595,"48700352909107","21881422827532265151587"
18946596,"48700352909107","21881422827532265151587"
18946597,"48700352909107","21881422827532265151587"
18946598,"48700352909107","21881422827532265151587"
18946599,"48700352909107","21881422827532265151587"
18946600,"48700092099927","21881540364231906537079"
18946601,"48700092099927","21881540364231906537079"
18946602,"48670593475415","21894842392202469379423"
18946603,"48670593475415","21894842392202469379423"
18946604,"48670593475415","21894842392202469379423"
18946605,"48666417423993","21896726835724530924042"
18946606,"48666417423993","21896726835724530924042"
18946607,"48666417423993","21896726835724530924042"
18946608,"48666417423993","21896726835724530924042"
18946609,"48666417423993","21896726835724530924042"
18946610,"48666417423993","21896726835724530924042"
18946611,"48666417423993","21896726835724530924042"
18946612,"48666417423993","21896726835724530924042"
18946613,"48666417423993","21896726835724530924042"
18946614,"48666417423993","21896726835724530924042"
18946615,"48666417423993","21896726835724530924042"
18946616,"48666417423993","21896726835724530924042"
18946617,"48666417423993","21896726835724530924042"
18946618,"48666417423993","21896726835724530924042"
18946619,"48669840563993","21895191373316636033580"
18946620,"48669840563993","21895191373316636033580"
18946621,"48669890563993","21895168947227719958560"
18946622,"48669890563993","21895168947227719958560"
18946623,"48669890563993","21895168947227719958560"
18946624,"48669890563993","21895168947227719958560"
18946625,"48669890563993","21895168947227719958560"
18946626,"48669890563993","21895168947227719958560"
18946627,"48669890563993","21895168947227719958560"
18946628,"48669890563993","21895168947227719958560"
18946629,"48670160563993","21895047847141780325348"
18946630,"48670532282743","21894881126474821940002"
18946631,"48670532282743","21894881126474821940002"
18946632,"48670532282743","21894881126474821940002"
18946633,"48670532282743","21894881126474821940002"
18946634,"48670532282743","21894881126474821940002"
18946635,"48670532282743","21894881126474821940002"
18946636,"48670532282743","21894881126474821940002"
18946637,"48670532282743","21894881126474821940002"
18946638,"48673542282743","21893531196092070222905"
18946639,"48673542282743","21893531196092070222905"
18946640,"48673542282743","21893531196092070222905"
18946641,"48673542282743","21893531196092070222905"
18946642,"48673542282743","21893531196092070222905"
18946643,"48675156980439","21892807102205773414901"
18946644,"48675156980439","21892807102205773414901"
18946645,"48675156980439","21892807102205773414901"
18946646,"48675156980439","21892807102205773414901"
18946647,"48675156980439","21892807102205773414901"
18946648,"48675156980439","21892807102205773414901"
18946649,"48675156980439","21892807102205773414901"
18946650,"48678156980439","21891461911627261456287"
18946651,"48678156980439","21891461911627261456287"
18946652,"48678156980439","21891461911627261456287"
18946653,"48678642794829","21891244089573496256793"
18946654,"48678842794829","21891154417882990753204"
18946655,"48678842794829","21891154417882990753204"
18946656,"48678842794829","21891154417882990753204"
18946657,"48678842794829","21891154417882990753204"
18946658,"48678842794829","21891154417882990753204"
18946659,"48679856535699","21890699909899444235253"
18946660,"48680228254449","21890533255540311978305"
18946661,"48680249568486","21890523699798227960813"
18946662,"48680249568486","21890523699798227960813"
18946663,"48680249568486","21890523699798227960813"
18946664,"48680249568486","21890523699798227960813"
18946665,"48680249568486","21890523699798227960813"
18946666,"48680285088194","21890507775232974347003"
18946667,"48680285088194","21890507775232974347003"
18946668,"48680832741626","21890262248478265291897"
18946669,"48680890144393","21890236513699396954451"
18946670,"48682890144393","21889339912514494809734"
18946671,"48682890144393","21889339912514494809734"
18946672,"48682988144393","21889295980949487653418"
18946673,"48683058144393","21889264601368349402306"
18946674,"48685058404941","21888367963128192140643"
18946675,"48686564433380","21887692918290347950134"
18946676,"48686564433380","21887692918290347950134"
18946677,"48686564433380","21887692918290347950134"
18946678,"48686564433380","21887692918290347950134"
18946679,"48686564433380","21887692918290347950134"
18946680,"48686564433380","21887692918290347950134"
18946681,"48686564433380","21887692918290347950134"
18946682,"48686564433380","21887692918290347950134"
18946683,"48688564433380","21886796525768503446900"
18946684,"48688564433380","21886796525768503446900"
18946685,"48688564433380","21886796525768503446900"
18946686,"48688564433380","21886796525768503446900"
18946687,"48688564433380","21886796525768503446900"
18946688,"48689482081156","21886385264094646295858"
18946689,"48689482081156","21886385264094646295858"
18946690,"48689582081156","21886340448088202906175"
18946691,"48689582081156","21886340448088202906175"
18946692,"48689582081156","21886340448088202906175"
18946693,"48689582081156","21886340448088202906175"
18946694,"48692082081156","21885220107580304901306"
18946695,"48692082081156","21885220107580304901306"
18946696,"48692082081156","21885220107580304901306"
18946697,"48694582081156","21884099881937359178931"
18946698,"48694582081156","21884099881937359178931"
18946699,"48694582081156","21884099881937359178931"
18946700,"48694582081156","21884099881937359178931"
18946701,"48694582081156","21884099881937359178931"
18946702,"48694582081156","21884099881937359178931"
18946703,"48694582081156","21884099881937359178931"
18946704,"48694582081156","21884099881937359178931"
18946705,"48694582081156","21884099881937359178931"
18946706,"48694582081156","21884099881937359178931"
18946707,"48694585766723","21884098230555605897125"
18946708,"48694585766723","21884098230555605897125"
18946709,"48694685766723","21884053423928914008459"
18946710,"48694685766723","21884053423928914008459"
18946711,"48695258835873","21883796654514633081944"
18946712,"48695258835873","21883796654514633081944"
18946713,"48706686735873","21878677527765421169668"
18946714,"48708667851424","21877790331237578399982"
18946715,"48708389704335","21877915639308683860907"
18946716,"48708389704335","21877915639308683860907"
18946717,"48708389704335","21877915639308683860907"
18946718,"48708389704335","21877915639308683860907"
18946719,"48708286370389","21877962192659917934534"
18946720,"48708448370389","21877889646780526080874"
18946721,"48708448370389","21877889646780526080874"
18946722,"48708448370389","21877889646780526080874"
18946723,"48708448370389","21877889646780526080874"
18946724,"48708448370389","21877889646780526080874"
18946725,"48708448370389","21877889646780526080874"
18946726,"48708448370389","21877889646780526080874"
18946727,"48708523378776","21877856057132723283334"
18946728,"48708523378776","21877856057132723283334"
18946729,"48708523378776","21877856057132723283334"
18946730,"48708523378776","21877856057132723283334"
18946731,"48708523378776","21877856057132723283334"
18946732,"48708523378776","21877856057132723283334"
18946733,"48708523378776","21877856057132723283334"
18946734,"48708523378776","21877856057132723283334"
18946735,"48708523378776","21877856057132723283334"
18946736,"48708523378776","21877856057132723283334"
18946737,"48708523378776","21877856057132723283334"
18946738,"48708523378776","21877856057132723283334"
18946739,"48708523378776","21877856057132723283334"
18946740,"48708523378776","21877856057132723283334"
18946741,"48708523378776","21877856057132723283334"
18946742,"48708523378776","21877856057132723283334"
18946743,"48708521164951","21877857054483918327182"
18946744,"48708521164951","21877857054483918327182"
18946745,"48708521164951","21877857054483918327182"
18946746,"48708521164951","21877857054483918327182"
18946747,"48708521164951","21877857054483918327182"
18946748,"48708521164951","21877857054483918327182"
18946749,"48708521164951","21877857054483918327182"
18946750,"48708521164951","21877857054483918327182"
18946751,"48708521164951","21877857054483918327182"
18946752,"48708521164951","21877857054483918327182"
18946753,"48708521164951","21877857054483918327182"
18946754,"48708521164951","21877857054483918327182"
18946755,"48708521164951","21877857054483918327182"
18946756,"48710519914951","21876962028396633628152"
18946757,"48710519914951","21876962028396633628152"
18946758,"48710519914951","21876962028396633628152"
18946759,"48710519914951","21876962028396633628152"
18946760,"48710519914951","21876962028396633628152"
18946761,"48710519914951","21876962028396633628152"
18946762,"48710519914951","21876962028396633628152"
18946763,"48710519914951","21876962028396633628152"
18946764,"48710519914951","21876962028396633628152"
18946765,"48710519914951","21876962028396633628152"
18946766,"48710519914951","21876962028396633628152"
18946767,"48710519914951","21876962028396633628152"
18946768,"48710519914951","21876962028396633628152"
18946769,"48710519914951","21876962028396633628152"
18946770,"48710519914951","21876962028396633628152"
18946771,"48710519914951","21876962028396633628152"
18946772,"48710519914951","21876962028396633628152"
18946773,"48710519914951","21876962028396633628152"
18946774,"48710519914951","21876962028396633628152"
18946775,"48713019914951","21875842649299498531403"
18946776,"48713019914951","21875842649299498531403"
18946777,"48713019914951","21875842649299498531403"
18946778,"48712931887561","21875882299299498531403"
18946779,"48712931887561","21875882299299498531403"
18946780,"48712931887561","21875882299299498531403"
18946781,"48712931887561","21875882299299498531403"
18946782,"48729349964113","21868533899137417969540"
18946783,"48729349964113","21868533899137417969540"
18946784,"48729305920909","21868553724137417969540"
18946785,"48729305920909","21868553724137417969540"
18946786,"48729305920909","21868553724137417969540"
18946787,"48729305920909","21868553724137417969540"
18946788,"48729305920909","21868553724137417969540"
18946789,"48729305920909","21868553724137417969540"
18946790,"48729805920909","21868330011480225261931"
18946791,"48729805920909","21868330011480225261931"
18946792,"48729705770909","21868375090828150308171"
18946793,"48729705770909","21868375090828150308171"
18946794,"48729705770909","21868375090828150308171"
18946795,"48729705770909","21868375090828150308171"
18946796,"48729705770909","21868375090828150308171"
18946797,"48729705770909","21868375090828150308171"
18946798,"48729705770909","21868375090828150308171"
18946799,"48729705770909","21868375090828150308171"
18946800,"48729705770909","21868375090828150308171"
18946801,"48729705770909","21868375090828150308171"
18946802,"48730814511921","21867879026333268513009"
18946803,"48730814511921","21867879026333268513009"
18946804,"48730814511921","21867879026333268513009"
18946805,"48730814511921","21867879026333268513009"
18946806,"48730814511921","21867879026333268513009"
18946807,"48730814511921","21867879026333268513009"
18946808,"48730814511921","21867879026333268513009"
18946809,"48730814511921","21867879026333268513009"
18946810,"48730814511921","21867879026333268513009"
18946811,"48730814511921","21867879026333268513009"
18946812,"48730814511921","21867879026333268513009"
18946813,"48730814511921","21867879026333268513009"
18946814,"48730814511921","21867879026333268513009"
18946815,"48735814511921","21865642243967163968835"
18946816,"48735814511921","21865642243967163968835"
18946817,"48735814511921","21865642243967163968835"
18946818,"48735814511921","21865642243967163968835"
18946819,"48735814511921","21865642243967163968835"
18946820,"48735814511921","21865642243967163968835"
18946821,"48735814511921","21865642243967163968835"
18946822,"48735814511921","21865642243967163968835"
18946823,"48735814511921","21865642243967163968835"
18946824,"48735814511921","21865642243967163968835"
18946825,"48735814511921","21865642243967163968835"
18946826,"48735814511921","21865642243967163968835"
18946827,"48735814511921","21865642243967163968835"
18946828,"48735814511921","21865642243967163968835"
18946829,"48735814511921","21865642243967163968835"
18946830,"48750811789277","21858935860714683897000"
18946831,"48754486319903","21857293337340215154697"
18946832,"48754486319903","21857293337340215154697"
18946833,"48754486319903","21857293337340215154697"
18946834,"48754486319903","21857293337340215154697"
18946835,"48754486319903","21857293337340215154697"
18946836,"48754486319903","21857293337340215154697"
18946837,"48754486319903","21857293337340215154697"
18946838,"48754486319903","21857293337340215154697"
18946839,"48754486319903","21857293337340215154697"
18946840,"48754486319903","21857293337340215154697"
18946841,"48754486319903","21857293337340215154697"
18946842,"48754486319903","21857293337340215154697"
18946843,"48754486319903","21857293337340215154697"
18946844,"48754486319903","21857293337340215154697"
18946845,"48754439565465","21857314361076667849863"
18946846,"48754439565465","21857314361076667849863"
18946847,"48754439565465","21857314361076667849863"
